# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|logSNR| exp|rmsFit|remarks                                             
  84100|           | P120Vu6| CCD|F51 |       |    |          |          |          |    |2024-10-20T05:37:14.6Z  |299.247469 |-19.715631 |     |      |       |  Gaia3E|19.86|0.08  |  Pw|        |1.16  |  45|      |                                                    
  84100|           | P121Wz4| CCD|F51 |       |    |          |          |          |    |2024-11-20T05:07:14.6Z  |310.998114 |-18.225925 |     |      |       |  Gaia3E|20.57|0.24  |  Pw|        |0.68  |  45|      |                                                    
  84100|           | P121Wz4| CCD|F51 |       |    |          |          |          |    |2024-11-20T05:22:17.0Z  |311.002494 |-18.225144 |     |      |       |  Gaia3E|20.55|0.16  |  Pw|        |0.85  |  45|      |                                                    
  84100|           | P121Wz4| CCD|F51 |       |    |          |          |          |    |2024-11-20T05:29:48.2Z  |311.004701 |-18.22468  |     |      |       |  Gaia3E|20.49|0.17  |  Pw|        |0.83  |  45|      |                                                    
  84100|           | P12duFX| CCD|F51 |       |    |          |          |          |    |2025-08-24T14:30:23.7Z  | 84.487781 |+17.995278 |     |      |       |  Gaia3E|20.64|0.12  |  Pw|        |1     |  45|      |                                                    
  84100|           | P12duFX| CCD|F51 |       |    |          |          |          |    |2025-08-24T14:38:17.8Z  | 84.489882 |+17.995229 |     |      |       |  Gaia3E|20.77|0.14  |  Pw|        |0.92  |  45|      |                                                    
  84100|           | P12duFX| CCD|F51 |       |    |          |          |          |    |2025-08-24T14:54:02.1Z  | 84.494024 |+17.995146 |     |      |       |  Gaia3E|21.07|0.13  |  Pw|        |0.95  |  45|      |                                                    
  84100|           | P12elku| CCD|F51 |       |    |          |          |          |    |2025-09-02T14:41:17.3Z  | 87.825692 |+17.859685 |     |      |       |  Gaia3E|20.91|0.1   |  Pw|        |1.06  |  45|      |                                                    
  84100|           | P12elku| CCD|F51 |       |    |          |          |          |    |2025-09-02T14:49:00.1Z  | 87.827589 |+17.859635 |     |      |       |  Gaia3E|20.98|0.1   |  Pw|        |1.06  |  45|      |                                                    
  84100|           | P12elku| CCD|F51 |       |    |          |          |          |    |2025-09-02T14:56:38.1Z  | 87.829484 |+17.8595   |     |      |       |  Gaia3E|20.93|0.12  |  Pw|        |0.97  |  45|      |                                                    
  84100|           | P12elku| CCD|F51 |       |    |          |          |          |    |2025-09-02T15:04:15.9Z  | 87.831306 |+17.859392 |     |      |       |  Gaia3E|20.89|0.11  |  Pw|        |1     |  45|      |                                                    
  84100|           |        | CCD|O18 |       |    |          |          |          |    |2025-10-31T19:04:31.930Z|100.655325 |+15.705197 |     |      |       |   Gaia3|19.9 |      |   r|        |      |    |      |                                                    
  84100|           |        | CCD|O18 |       |    |          |          |          |    |2025-10-31T20:23:55.939Z|100.657021 |+15.703269 |     |      |       |   Gaia3|19.96|      |   g|        |      |    |      |                                                    
  84100|           | A11w7qa| CCD|R17 |       |    |          |          |          |  00|2025-11-29T00:41:58.350Z| 98.72636  |+15.11977  |0.469|0.469 |       |   Gaia2|19.21|0.142 |   w|        |0.848 |    |      |atlas_R17/T1423693/D106126733                       
  84100|           | A11w7qa| CCD|R17 |       |    |          |          |          |  00|2025-11-29T01:02:21.860Z| 98.72388  |+15.11982  |0.335|0.335 |       |   Gaia2|19.07|0.103 |   w|        |0.987 |    |      |atlas_R17/T1423693/D106137033                       
  84100|           | A11w7qa| CCD|R17 |       |    |          |          |          |  00|2025-11-29T01:22:47.440Z| 98.72141  |+15.11955  |0.307|0.307 |       |   Gaia2|19.29|0.093 |   w|        |1.032 |    |      |atlas_R17/T1423693/D106150534                       
  84100|           | A11w7qa| CCD|R17 |       |    |          |          |          |  00|2025-11-29T01:43:09.050Z| 98.7189   |+15.11968  |0.556|0.556 |       |   Gaia2|19.79|0.168 |   w|        |0.775 |    |      |atlas_R17/T1423693/D106165366                       
  84100|           | CDYNYG2| CCD|G96 |       |    |          |          |          |  01|2025-12-10T11:45:56.047Z| 96.446042 |+15.160444 |0.158|0.162 | 0     |   Gaia2|19.29|0.281 |   G|   Gaia2|0.977 |    |0.119 |                                                    
  84100|           | CDYNYG2| CCD|G96 |       |    |          |          |          |  01|2025-12-10T11:53:24.417Z| 96.444958 |+15.160556 |0.196|0.194 | 0     |   Gaia2|19.27|0.287 |   G|   Gaia2|0.895 |    |0.134 |                                                    
  84100|           | CDYNYG2| CCD|G96 |       |    |          |          |          |  01|2025-12-10T12:00:51.833Z| 96.443667 |+15.160528 |0.151|0.163 | 0     |   Gaia2|19.45|0.26  |   G|   Gaia2|1.051 |    |0.134 |                                                    
  84100|           | CDYNYG2| CCD|G96 |       |    |          |          |          |  01|2025-12-10T12:08:19.183Z| 96.4425   |+15.160583 |0.187|0.185 | 0     |   Gaia2|19.5 |0.306 |   G|   Gaia2|0.907 |    |0.129 |                                                    
  84100|           | A11wncy| CCD|R17 |       |    |          |          |          |  00|2025-12-11T00:59:38.650Z| 96.32274  |+15.16696  |0.497|0.497 |       |   Gaia2|19.22|0.108 |   w|        |0.967 |    |      |atlas_R17/T1436203/D107741901                       
  84100|           | A11wncy| CCD|R17 |       |    |          |          |          |  00|2025-12-11T01:20:01.900Z| 96.3194   |+15.16706  |0.451|0.451 |       |   Gaia2|18.48|0.104 |   w|        |0.983 |    |      |atlas_R17/T1436203/D107767139                       
  84100|           | A11wncy| CCD|R17 |       |    |          |          |          |  00|2025-12-11T01:40:23.860Z| 96.31619  |+15.16744  |0.464|0.464 |       |   Gaia2|18.96|0.109 |   w|        |0.963 |    |      |atlas_R17/T1436203/D107782021                       
  84100|           | A11wncy| CCD|R17 |       |    |          |          |          |  00|2025-12-11T02:00:47.540Z| 96.3127   |+15.16747  |0.398|0.398 |       |   Gaia2|18.64|0.092 |   w|        |1.036 |    |      |atlas_R17/T1436203/D107795234                       
  84100|           | A11wI2a| CCD|T05 |       |    |          |          |          |  00|2025-12-17T11:32:10.240Z| 94.79843  |+15.26852  |0.62 |0.62  |       |   Gaia2|18.5 |0.163 |  Ao|        |0.788 |    |      |atlas_T05_full/T13855254/D1616784708                
  84100|           | A11wI2a| CCD|T05 |       |    |          |          |          |  00|2025-12-17T11:38:40.840Z| 94.79726  |+15.26862  |0.426|0.426 |       |   Gaia2|18.77|0.111 |  Ao|        |0.955 |    |      |atlas_T05_full/T13855254/D1616800409                
  84100|           | A11wI2a| CCD|T05 |       |    |          |          |          |  00|2025-12-17T12:24:36.390Z| 94.78916  |+15.26905  |0.463|0.463 |       |   Gaia2|18.9 |0.123 |  Ao|        |0.91  |    |      |atlas_T05_full/T13855254/D1616889943                
  84100|           | A11wI2a| CCD|T05 |       |    |          |          |          |  00|2025-12-17T12:40:43.500Z| 94.78606  |+15.26937  |0.691|0.691 |       |   Gaia2|19.34|0.186 |  Ao|        |0.73  |    |      |atlas_T05_full/T13855254/D1616922771                
  84100|           | LA0BT0d| CCD|P07 |       |    |          |          |          |    |2025-12-19T17:53:19.900Z| 94.24158  |+15.3171   |     |      |       |   Gaia2|18.6 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BT0d| CCD|P07 |       |    |          |          |          |    |2025-12-19T19:19:04.300Z| 94.22633  |+15.31831  |     |      |       |   Gaia2|18.7 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BT0d| CCD|P07 |       |    |          |          |          |    |2025-12-19T19:53:56.000Z| 94.22015  |+15.31902  |     |      |       |   Gaia2|18.4 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BT0d| CCD|P07 |       |    |          |          |          |    |2025-12-19T20:15:01.100Z| 94.21639  |+15.31925  |     |      |       |   Gaia2|19.3 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BZKs| CCD|P07 |       |    |          |          |          |    |2025-12-27T17:23:41.200Z| 92.26503  |+15.52999  |     |      |       |   Gaia2|19.5 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BZKs| CCD|P07 |       |    |          |          |          |    |2025-12-27T17:45:19.800Z| 92.26091  |+15.5305   |     |      |       |   Gaia2|19   |      |   G|        |      |    |      |                                                    
  84100|           | LA0BZKs| CCD|P07 |       |    |          |          |          |    |2025-12-27T18:20:44.200Z| 92.25492  |+15.53116  |     |      |       |   Gaia2|18.6 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BZKs| CCD|P07 |       |    |          |          |          |    |2025-12-27T18:40:15.200Z| 92.25174  |+15.53145  |     |      |       |   Gaia2|18.4 |      |   G|        |      |    |      |                                                    
  84100|           | LA0BZKs| CCD|P07 |       |    |          |          |          |    |2025-12-27T19:20:49.600Z| 92.2445   |+15.53239  |     |      |       |   Gaia2|19.1 |      |   G|        |      |    |      |                                                    
  84100|           | CE1KZD2| CCD|G96 |       |    |          |          |          |  01|2025-12-29T05:37:02.968Z| 91.898265 |+15.57633  |0.161|0.172 | 0     |   Gaia2|19.27|0.279 |   G|   Gaia2|1.007 |    |0.112 |                                                    
  84100|           | CE1KZD2| CCD|G96 |       |    |          |          |          |  01|2025-12-29T05:44:31.210Z| 91.89699  |+15.57643  |0.16 |0.164 | 0     |   Gaia2|19   |0.284 |   G|   Gaia2|1     |    |0.088 |                                                    
  84100|           | CE1KZD2| CCD|G96 |       |    |          |          |          |  01|2025-12-29T05:51:58.715Z| 91.89573  |+15.57662  |0.118|0.127 | 0     |   Gaia2|18.93|0.273 |   G|   Gaia2|1.091 |    |0.102 |                                                    
  84100|           | CE1KZD2| CCD|G96 |       |    |          |          |          |  01|2025-12-29T05:59:25.855Z| 91.894425 |+15.57681  |0.143|0.151 | 0     |   Gaia2|18.85|0.279 |   G|   Gaia2|1.041 |    |0.1   |                                                    
  84100|           | LA0Bbxj| CCD|P07 |       |    |          |          |          |    |2026-01-10T14:56:12.600Z| 89.1332   |+16.04148  |     |      |       |   Gaia2|19.1 |      |   G|        |      |    |      |                                                    
  84100|           | LA0Bbxj| CCD|P07 |       |    |          |          |          |    |2026-01-10T15:50:19.100Z| 89.12559  |+16.04307  |     |      |       |   Gaia2|19.3 |      |   G|        |      |    |      |                                                    
  84100|           | LA0Bbxj| CCD|P07 |       |    |          |          |          |    |2026-01-10T16:15:25.700Z| 89.12191  |+16.04382  |     |      |       |   Gaia2|18.9 |      |   G|        |      |    |      |                                                    
  84100|           | LA0Bbxj| CCD|P07 |       |    |          |          |          |    |2026-01-10T16:48:00.100Z| 89.11716  |+16.04485  |     |      |       |   Gaia2|19.1 |      |   G|        |      |    |      |                                                    
  84100|2002 RP8   | A11xta1| CCD|T05 |       |    |          |          |          |  00|2026-01-14T07:07:34.670Z| 88.44144  |+16.19956  |0.513|0.513 |       |   Gaia2|18.94|0.112 |  Ac|        |0.951 |    |      |atlas_T05_full/T14152583/D1636537391                
  84100|2002 RP8   | A11xta1| CCD|T05 |       |    |          |          |          |  00|2026-01-14T07:10:14.830Z| 88.44111  |+16.19941  |0.581|0.581 |       |   Gaia2|19.18|0.134 |  Ac|        |0.873 |    |      |atlas_T05_full/T14152583/D1636539999                
  84100|2002 RP8   | A11xta1| CCD|T05 |       |    |          |          |          |  00|2026-01-14T07:17:29.000Z| 88.43998  |+16.19962  |0.525|0.525 |       |   Gaia2|19.04|0.118 |  Ac|        |0.928 |    |      |atlas_T05_full/T14152583/D1636555838                
  84100|2002 RP8   | A11xta1| CCD|T05 |       |    |          |          |          |  00|2026-01-14T07:27:19.820Z| 88.43897  |+16.20004  |0.584|0.584 |       |   Gaia2|19.17|0.134 |  Ac|        |0.873 |    |      |atlas_T05_full/T14152583/D1636576330                
  84100|2002 RP8   | CE76D92| CCD|G96 |       |    |          |          |          |  01|2026-02-22T03:19:23.413Z| 86.5293   |+18.14705  |0.426|0.438 | 0     |   Gaia2|19.81|0.272 |   G|   Gaia2|0.841 |    |0.097 |                                                    
  84100|2002 RP8   | CE76D92| CCD|G96 |       |    |          |          |          |  01|2026-02-22T03:27:46.651Z| 86.529825 |+18.14716  |0.229|0.24  | 0     |   Gaia2|20.25|0.267 |   G|   Gaia2|0.791 |    |0.112 |                                                    
  84100|2002 RP8   | CE76D92| CCD|G96 |       |    |          |          |          |  01|2026-02-22T03:36:09.247Z| 86.530215 |+18.14754  |0.227|0.243 | 0     |   Gaia2|20.4 |0.233 |   G|   Gaia2|0.923 |    |0.11  |                                                    
