# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1       |pos2       |pos3       |prog|obsTime                 | ra        |dec        |rmsRA |rmsDec|rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                            
     2P|   0002P| CCD|A32 |       |    |           |           |           |    |2003-09-06T00:46:33.312Z| 36.99108  |+27.66836  |      |      |       |  USNOA2|17.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A32 |       |    |           |           |           |    |2003-09-06T00:52:54.336Z| 36.99117  |+27.66944  |      |      |       |  USNOA2|17.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A32 |       |    |           |           |           |    |2003-09-06T00:59:15.360Z| 36.99146  |+27.67022  |      |      |       |  USNOA2|17.8  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|213 |       |    |           |           |           |    |2003-09-06T01:04:54.048Z| 36.99192  |+27.67097  |      |      |       |   UCAC2|17.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A32 |       |    |           |           |           |    |2003-09-06T01:05:37.248Z| 36.99163  |+27.67128  |      |      |       |  USNOA2|17.9  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|213 |       |    |           |           |           |    |2003-09-06T01:10:23.232Z| 36.99221  |+27.67192  |      |      |       |   UCAC2|17.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A32 |       |    |           |           |           |    |2003-09-06T01:11:58.272Z| 36.99179  |+27.67214  |      |      |       |  USNOA2|17.8  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|213 |       |    |           |           |           |    |2003-09-06T01:15:48.096Z| 36.99217  |+27.67258  |      |      |       |   UCAC2|17.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|859 |       |    |           |           |           |    |2003-09-07T05:51:53.568Z| 37.04354  |+27.92753  |      |      |       | USNOSA2|17.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|859 |       |    |           |           |           |    |2003-09-07T06:03:20.448Z| 37.04487  |+27.92983  |      |      |       | USNOSA2|18.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|859 |       |    |           |           |           |    |2003-09-07T06:14:58.560Z| 37.04525  |+27.93103  |      |      |       | USNOSA2|17.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|213 |       |    |           |           |           |    |2003-09-11T23:35:32.064Z| 37.12613  |+28.97178  |      |      |       |   UCAC2|17.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|213 |       |    |           |           |           |    |2003-09-11T23:47:47.328Z| 37.126    |+28.97403  |      |      |       |   UCAC2|17.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|213 |       |    |           |           |           |    |2003-09-11T23:57:13.248Z| 37.12562  |+28.97528  |      |      |       |   UCAC2|17.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|J87 |       |    |           |           |           |    |2003-09-12T23:22:21.504Z| 37.11483  |+29.19961  |      |      |       | USNOSA2|17.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|J87 |       |    |           |           |           |    |2003-09-12T23:30:46.944Z| 37.11471  |+29.20097  |      |      |       | USNOSA2|17.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|J87 |       |    |           |           |           |    |2003-09-12T23:39:14.112Z| 37.11446  |+29.20228  |      |      |       | USNOSA2|17.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|235 |       |    |           |           |           |    |2003-09-17T20:18:36.864Z| 36.88971  |+30.36925  |      |      |       |  USNOA2|17.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A46 |       |    |           |           |           |    |2003-09-17T21:39:19.584Z| 36.885    |+30.38319  |      |      |       | USNOSA2|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A46 |       |    |           |           |           |    |2003-09-17T21:44:12.480Z| 36.88462  |+30.38414  |      |      |       | USNOSA2|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A46 |       |    |           |           |           |    |2003-09-17T21:49:05.376Z| 36.88408  |+30.38511  |      |      |       | USNOSA2|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A46 |       |    |           |           |           |    |2003-09-17T21:53:57.408Z| 36.88375  |+30.38581  |      |      |       | USNOSA2|      |      |    |        |      |      |    |      |     |                                                   
