# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                             
     2I|   0002I| CCD|A77 |       |    |          |          |          |    |2019-12-07T05:21:49.536Z|171.52746  |-17.29983  |     |      |       |   NOMAD|16.4 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|A77 |       |    |          |          |          |    |2019-12-07T05:30:14.976Z|171.52988  |-17.30436  |     |      |       |   NOMAD|16.5 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-07T05:31:55.200Z|171.52992  |-17.30511  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|A77 |       |    |          |          |          |    |2019-12-07T05:39:29.664Z|171.53262  |-17.30936  |     |      |       |   NOMAD|16.4 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J01 |       |    |          |          |          |    |2019-12-07T05:39:33.120Z|171.53217  |-17.30906  |     |      |       |   CMC15|17.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-07T05:40:01.632Z|171.53238  |-17.30922  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J01 |       |    |          |          |          |    |2019-12-07T06:02:38.976Z|171.53921  |-17.32111  |     |      |       |   CMC15|17.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:02:38.688Z|171.62642  |-17.48094  |     |      |       |   UCAC4|15.8 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:04:28.416Z|171.62683  |-17.48203  |     |      |       |   UCAC4|15.6 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:06:20.736Z|171.62767  |-17.48289  |     |      |       |   UCAC4|16.1 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:08:06.144Z|171.62796  |-17.48397  |     |      |       |   UCAC4|16   |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:09:39.456Z|171.62846  |-17.48483  |     |      |       |   UCAC4|15.7 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:22:01.632Z|171.63196  |-17.49131  |     |      |       |   UCAC4|16.2 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:24:31.104Z|171.63254  |-17.49275  |     |      |       |   UCAC4|16.1 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|H45 |       |    |          |          |          |    |2019-12-07T11:28:27.840Z|171.63375  |-17.49475  |     |      |       |   UCAC4|16.1 |      |   R|        |      |      |    |      |     |                                    
     2I| A10izBp| CCD|T08 |       |    |          |          |          |    |2019-12-07T14:15:34.11Z |171.68277  |-17.58369  |0.146|0.146 |       |   Gaia2|17.29|0.043 |  Ao|        |      |1.367 |    |      |     |atlas_T08_highsig/T7709248/D34213088
     2I| A10izBp| CCD|T08 |       |    |          |          |          |    |2019-12-07T14:20:29.81Z |171.68433  |-17.58636  |0.159|0.159 |       |   Gaia2|17.26|0.056 |  Ao|        |      |1.252 |    |      |     |atlas_T08_highsig/T7709248/D34213997
     2I| A10izBp| CCD|T08 |       |    |          |          |          |    |2019-12-07T14:29:17.36Z |171.68674  |-17.59105  |0.155|0.155 |       |   Gaia2|17.26|0.054 |  Ao|        |      |1.268 |    |      |     |atlas_T08_highsig/T7709248/D34214714
     2I| A10izBp| CCD|T08 |       |    |          |          |          |    |2019-12-07T14:43:31.95Z |171.69084  |-17.59865  |0.15 |0.15  |       |   Gaia2|17.26|0.057 |  Ao|        |      |1.244 |    |      |     |atlas_T08_highsig/T7709248/D34217036
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-07T19:33:06.624Z|171.77471  |-17.75364  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-07T19:53:51.648Z|171.7805   |-17.76469  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-07T20:14:40.128Z|171.78654  |-17.77581  |     |      |       |   UCAC4|14.9 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-08T03:06:07.200Z|171.90604  |-17.99511  |     |      |       |   UCAC4|16.8 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-08T03:27:44.928Z|171.91242  |-18.00667  |     |      |       |   UCAC4|16.9 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-08T04:10:13.728Z|171.92458  |-18.02939  |     |      |       |   UCAC4|16.9 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|G20 |       |    |          |          |          |    |2019-12-08T04:15:49.824Z|171.92538  |-18.03167  |     |      |       |   UCAC4|16.5 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|G20 |       |    |          |          |          |    |2019-12-08T04:28:40.512Z|171.92942  |-18.03947  |     |      |       |   UCAC4|16.9 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|G20 |       |    |          |          |          |    |2019-12-08T04:43:02.784Z|171.93412  |-18.04706  |     |      |       |   UCAC4|17.2 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-08T04:47:11.616Z|171.93512  |-18.04931  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|204 |       |    |          |          |          |    |2019-12-08T05:06:19.872Z|171.94067  |-18.05964  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |K    |                                    
     2I| CA1969G| CCD|954 |       |    |          |          |          |    |2019-12-08T05:13:31.008Z|171.94321  |-18.06339  |     |      |       |     UNK|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FU| CCD|954 |       |    |          |          |          |    |2019-12-08T05:14:09.024Z|171.94362  |-18.06358  |     |      |       |     UNK|18.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|204 |       |    |          |          |          |    |2019-12-08T05:14:29.760Z|171.94308  |-18.06394  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |K    |                                    
     2I| CA1969G| CCD|954 |       |    |          |          |          |    |2019-12-08T05:14:47.904Z|171.94412  |-18.06389  |     |      |       |     UNK|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-08T05:19:38.208Z|171.94437  |-18.06667  |     |      |       |   UCAC4|16.8 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:21:58.176Z|171.94583  |-18.06775  |     |      |       |     UNK|18   |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|204 |       |    |          |          |          |    |2019-12-08T05:22:40.512Z|171.94533  |-18.06831  |     |      |       |   Gaia2|18.1 |      |   G|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:23:15.072Z|171.94621  |-18.06861  |     |      |       |     UNK|18.2 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:28:27.840Z|171.94746  |-18.07125  |     |      |       |     UNK|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA1969G| CCD|954 |       |    |          |          |          |    |2019-12-08T05:30:25.344Z|171.94833  |-18.07242  |     |      |       |     UNK|17.3 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA1969G| CCD|954 |       |    |          |          |          |    |2019-12-08T05:31:43.104Z|171.9485   |-18.07308  |     |      |       |     UNK|17.4 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:38:51.648Z|171.95063  |-18.07678  |     |      |       |     UNK|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:40:10.272Z|171.95112  |-18.07744  |     |      |       |     UNK|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:43:24.672Z|171.95192  |-18.07928  |     |      |       |     UNK|18.1 |      |   R|        |      |      |    |      |K    |                                    
     2I| CA196FP| CCD|954 |       |    |          |          |          |    |2019-12-08T05:47:19.680Z|171.95321  |-18.08114  |     |      |       |     UNK|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-08T05:48:32.256Z|171.95279  |-18.08203  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
